model,hash_id,FREQ_DOMAIN,MULTI_FITS,req_loss_approach,rec_lambda,auxi_lambda,info_dict,total_params,reconstruction_params,common_params,training_time_per_epoch,inference_time_per_sample_ms (GPU),peak_memory_mb (GPU),inference_time_per_sample_ms (CPU),peak_memory_mb (CPU),fewshot_ratio,random_seed
MSTGAD,4b5bb57f,Art,false,Legendre-style,1.0,0.1,pr:0.4428  rc:0.1447  auc:0.6043 ap:0.5694 f1: 0.2181 pred_right: 41537 pred_wrong:463 actu_right: 40583 actu_wrong: 1417,77900,56935,20965,2.1345956071217853,0.3325852876718313,1224.54248046875,1.598143288718132,3378.484375,1.0,2
MSTGAD,465096d7,Art,false,Legendre-style,1.0,0.1,pr:0.5446  rc:0.1207  auc:0.5847 ap:0.5653 f1: 0.1976 pred_right: 41686 pred_wrong:314 actu_right: 40583 actu_wrong: 1417,77900,56935,20965,2.144939207235972,0.3504628148572198,1224.54248046875,2.176614754242199,3351.15234375,1.0,3
MSTGAD,2420ccf1,Art,false,Legendre-style,1.0,0.1,pr:0.5225  rc:0.1390  auc:0.6109 ap:0.5805 f1: 0.2196 pred_right: 41623 pred_wrong:377 actu_right: 40583 actu_wrong: 1417,77900,56935,20965,2.1726773532231647,0.3724773652289143,1224.54248046875,1.6697310779212462,3281.38671875,1.0,1
MSTGAD,bc9bdba6,Art,false,Legendre-style,1.0,0.1,pr:0.4336  rc:0.1291  auc:0.6178 ap:0.5685 f1: 0.1990 pred_right: 41578 pred_wrong:422 actu_right: 40583 actu_wrong: 1417,77900,56935,20965,2.1406282393137612,0.35474642480741786,1224.54248046875,1.6780190676700701,3409.2890625,1.0,2
MSTGAD,c2c3cc56,Art,false,Legendre-style,1.0,0.1,pr:0.4421  rc:0.1186  auc:0.5907 ap:0.5624 f1: 0.1870 pred_right: 41620 pred_wrong:380 actu_right: 40583 actu_wrong: 1417,77900,56935,20965,2.1354770771662395,0.34445782009953113,1224.54248046875,1.7168164142135804,3345.95703125,1.0,3
MSTGAD,4cdbb227,FITS_Legendre,true,Legendre-style,1.0,0.1,pr:0.7000  rc:0.0939  auc:0.4800 ap:0.5403 f1: 0.1655 pred_right: 41810 pred_wrong:190 actu_right: 40583 actu_wrong: 1417,13296,486,12810,0.958660192489624,0.22999727759312383,139.5771484375,0.42501566905566496,3353.734375,1.0,46
MSTGAD,45cccd40,FITS_Legendre,true,Legendre-style,1.0,0.1,pr:0.4211  rc:0.0286  auc:0.4791 ap:0.5086 f1: 0.0535 pred_right: 8381 pred_wrong:19 actu_right: 8120 actu_wrong: 280,18259,390,17869,0.4112229228019714,0.43643834313680957,328.04150390625,1.8845147864763128,2308.36328125,1.0,46
MSTGAD,a49df9e5,Art,false,Legendre-style,1.0,0.1,pr:0.5372  rc:0.3507  auc:0.7170 ap:0.6730 f1: 0.4244 pred_right: 16612 pred_wrong:188 actu_right: 16512 actu_wrong: 288,67580,49711,17869,0.7237815692506987,0.2978482623432958,834.00439453125,0.9318268576333689,2601.44921875,1.0,2
MSTGAD,94572354,FITS_Legendre,false,Legendre-style,1.0,0.1,pr:0.6712  rc:0.1701  auc:0.7911 ap:0.6420 f1: 0.2715 pred_right: 16727 pred_wrong:73 actu_right: 16512 actu_wrong: 288,19503,1634,17869,1.080063877105713,0.5773049997728924,327.39501953125,1.9231646559959235,2601.77734375,1.0,1
MSTGAD,9e9b2480,Art,false,Legendre-style,1.0,0.1,pr:0.4737  rc:0.3438  auc:0.7705 ap:0.6648 f1: 0.3984 pred_right: 16591 pred_wrong:209 actu_right: 16512 actu_wrong: 288,83828,62695,21133,1.0811724305152892,0.4249814410542333,1612.205078125,2.776206925857899,2505.8359375,1.0,1
MSTGAD,2c6cea7f,Art,false,Legendre-style,1.0,0.1,pr:0.3387  rc:0.3646  auc:0.7718 ap:0.6694 f1: 0.3512 pred_right: 16490 pred_wrong:310 actu_right: 16512 actu_wrong: 288,58988,43063,15925,0.6335494089126587,0.2716338579044786,446.36328125,0.6819442261097043,2509.41015625,1.0,1
MSTGAD,6367cd9d,Art,false,Legendre-style,1.0,0.1,pr:0.6259  rc:0.3021  auc:0.7356 ap:0.6635 f1: 0.4075 pred_right: 16661 pred_wrong:139 actu_right: 16512 actu_wrong: 288,67580,49711,17869,0.7336862325668335,0.28556740339412245,834.00439453125,1.041437304297159,2593.41796875,1.0,1
MSTGAD,15513739,Art,false,Legendre-style,1.0,0.1,pr:0.4593  rc:0.3333  auc:0.7209 ap:0.6738 f1: 0.3863 pred_right: 16591 pred_wrong:209 actu_right: 16512 actu_wrong: 288,67580,49711,17869,0.717565016746521,0.2781517383664153,834.00439453125,0.9321063063865485,2558.01171875,1.0,2
MSTGAD,4a4c2c0f,Art,false,Legendre-style,1.0,0.1,pr:0.5543  rc:0.3368  auc:0.7667 ap:0.6823 f1: 0.4190 pred_right: 16625 pred_wrong:175 actu_right: 16512 actu_wrong: 288,67580,49711,17869,0.716921181678772,0.28587937465933866,834.00439453125,1.0071249895317609,2538.4765625,1.0,3
MSTGAD,9516fbbd,Art,false,Legendre-style,1.0,0.1,pr:0.2479  rc:0.1007  auc:0.6116 ap:0.5294 f1: 0.1432 pred_right: 15883 pred_wrong:117 actu_right: 15712 actu_wrong: 288,51296,42447,8849,0.5798294925689698,0.2355295225631359,169.8154296875,0.8811235427856445,2404.3671875,1.0,1
MSTGAD,90435f0b,Art,false,Legendre-style,1.0,0.1,pr:0.2683  rc:0.1708  auc:0.6511 ap:0.5737 f1: 0.2087 pred_right: 18595 pred_wrong:205 actu_right: 18478 actu_wrong: 322,72614,59755,12859,0.7511331295967102,0.34448550911836845,682.06591796875,1.2925719105920126,2563.11328125,1.0,1
MSTGAD,676b6dc1,Art,false,Legendre-style,1.0,0.1,pr:0.3819  rc:0.1708  auc:0.6902 ap:0.5851 f1: 0.2361 pred_right: 18656 pred_wrong:144 actu_right: 18478 actu_wrong: 322,66326,54547,11779,0.6264340257644654,0.2588362405466479,474.91943359375,0.8889841478924418,2550.40234375,1.0,1
MSTGAD,ba943db4,Art,false,Legendre-style,1.0,0.1,pr:0.7708  rc:0.2569  auc:0.7163 ap:0.6541 f1: 0.3854 pred_right: 16704 pred_wrong:96 actu_right: 16512 actu_wrong: 288,67580,49711,17869,0.37491063594818114,0.16614652841660926,152.3515625,0.3981695374314027,2184.25,1.0,1
MSTGAD,bac419d9,Art,false,Legendre-style,1.0,0.1,pr:0.6615  rc:0.2986  auc:0.7294 ap:0.6662 f1: 0.4115 pred_right: 16670 pred_wrong:130 actu_right: 16512 actu_wrong: 288,77900,56935,20965,0.4155474758148193,0.23720686839517474,208.8935546875,0.5263369487222552,2196.93359375,1.0,1
MSTGAD,117eb426,FITS_Legendre,false,Legendre-style,1.0,0.1,pr:0.5286  rc:0.2569  auc:0.7851 ap:0.6382 f1: 0.3458 pred_right: 16660 pred_wrong:140 actu_right: 16512 actu_wrong: 288,31104,3419,27685,0.9641151785850525,0.5587119967644286,216.009765625,1.3981944170462837,2229.65625,1.0,46
MSTGAD,165c59d8,Art,false,Legendre-style,1.0,0.1,pr:0.1743  rc:0.1173  auc:0.6364 ap:0.6122 f1: 0.1402 pred_right: 16691 pred_wrong:109 actu_right: 16638 actu_wrong: 162,103116,75431,27685,0.5697715759277344,0.21169003090559746,621.6181640625,1.1012814161119218,2233.80078125,1.0,1
MSTGAD,82aa8927,Art,false,Legendre-style,1.0,0.1,pr:0.5000  rc:0.3261  auc:0.7293 ap:0.6374 f1: 0.3947 pred_right: 4170 pred_wrong:30 actu_right: 4154 actu_wrong: 46,130596,87491,43105,0.3033832391103109,0.47715015253744836,626.38037109375,1.6847622296041693,2162.89453125,1.0,1
MSTGAD,82aa8927,Art,false,Legendre-style,1.0,0.1,pr:0.2917  rc:0.0778  auc:0.5778 ap:0.5237 f1: 0.1228 pred_right: 4176 pred_wrong:24 actu_right: 4110 actu_wrong: 90,108966,65861,43105,0.3278186371557823,0.2892799943980604,319.615234375,0.8425688979649307,2019.09375,1.0,1
MSTGAD,a6948fb3,Art,false,Legendre-style,1.0,0.1,pr:0.0000  rc:0.0000  auc:0.4314 ap:0.4986 f1: 0.0000 pred_right: 1050 pred_wrong: 0  actu_right: 1030 actu_wrong: 20,154766,85961,68805,0.12742878331078422,0.20947753058539498,323.64013671875,0.5846259034710166,1942.72265625,1.0,1
MSTGAD,ef361664,Art,false,Legendre-style,1.0,0.1,pr:0.0000  rc:0.0000  auc:0.5472 ap:0.5040 f1: 0.0000 pred_right: 1050 pred_wrong: 0  actu_right: 1030 actu_wrong: 20,67746,47771,19975,0.10405420064926148,0.16697520974241656,315.458984375,0.6447633107503256,1906.51953125,1.0,1
MSTGAD,82aa8927,Art,false,Legendre-style,1.0,0.1,pr:0.0190  rc:1.0000  auc:0.5688 ap:0.5047 f1: 0.0374 pred_right: 0 pred_wrong:1050 actu_right: 1030 actu_wrong: 20,108966,65861,43105,0.1206510415237941,0.19193046475634162,319.55322265625,0.6484190622965494,1981.1484375,1.0,1
MSTGAD,82aa8927,Art,false,Legendre-style,1.0,0.1,pr:0.2500  rc:0.0500  auc:0.5171 ap:0.5251 f1: 0.0833 pred_right: 1046 pred_wrong:4 actu_right: 1030 actu_wrong: 20,108966,65861,43105,0.11216861886798211,0.19770784731264468,319.55322265625,0.5256923628442082,1930.390625,1.0,1
